,User ID,Date,Date Week,Year Week,Month,Day,Hour,Question ID,Bundle ID,Q Cat.,User answer,Correct answer,Result,Answer duration,Class
8260893,U306661,2019-02-01,2019-02 W04,2019 W04,2,1,6,7983,b5503,7,4,4,Correct,1.4666666666666666,Class #13
1746933,U2276,2019-10-05,2019-10 W39,2019 W39,10,5,12,8817,b6168,5,1,1,Correct,0.3166666666666666,Class #3
3505671,U5668,2019-08-01,2019-08 W30,2019 W30,8,1,17,2608,b1803,4,1,3,Incorrect,0.8333333333333334,Class #6
10597544,U494369,2019-03-11,2019-03 W10,2019 W10,3,11,10,4870,b3402,5,4,3,Incorrect,0.3166666666666666,Class #16
1392169,U1644,2019-05-12,2019-05 W18,2019 W18,5,12,14,10790,b7961,6,1,4,Incorrect,0.7625,Class #3
7754950,U272030,2019-03-29,2019-03 W12,2019 W12,3,29,5,22,b22,1,3,3,Correct,0.3666666666666665,Class #12
4958100,U8963,2019-11-04,2019-11 W44,2019 W44,11,4,18,17723,b11797,3,3,1,Incorrect,0.1166666666666666,Class #8
7178375,U247788,2018-11-08,2018-11 W45,2018 W45,11,8,2,7685,b5416,7,4,4,Correct,0.9888833333333332,Class #11
9672292,U407609,2019-01-11,2019-01 W01,2019 W01,1,11,9,7635,b5398,7,1,1,Correct,0.6916666666666667,Class #14
836224,U1108,2019-06-26,2019-06 W25,2019 W25,6,26,5,6586,b5093,6,4,4,Correct,0.4166666666666667,Class #2
1605875,U2012,2019-08-22,2019-08 W33,2019 W33,8,22,9,5095,b3627,5,2,2,Correct,0.7,Class #3
9052277,U369607,2019-04-17,2019-04 W15,2019 W15,4,17,0,2521,b1774,3,4,1,Incorrect,0.3777666666666665,Class #14
5245995,U9829,2019-09-02,2019-09 W35,2019 W35,9,2,15,6548,b5080,5,1,1,Correct,0.2166666666666666,Class #8
3811961,U6630,2019-04-12,2019-04 W14,2019 W14,4,12,14,4891,b3423,5,2,2,Correct,0.3166666666666666,Class #6
2016939,U2782,2019-10-23,2019-10 W42,2019 W42,10,23,19,11592,b8481,6,2,2,Correct,1.6291666666666669,Class #3
11098808,U537980,2019-03-22,2019-03 W11,2019 W11,3,22,11,3041,b1947,4,4,4,Correct,0.4,Class #17
6636802,U15529,2019-10-20,2019-10 W41,2019 W41,10,20,7,11617,b8487,6,1,1,Correct,0.425,Class #10
3166848,U4993,2019-01-02,2019-01 W00,2019 W00,1,2,11,5223,b3755,5,4,1,Incorrect,0.6166666666666667,Class #5
4574917,U7892,2019-07-19,2019-07 W28,2019 W28,7,19,14,6598,b5096,6,2,2,Correct,0.3,Class #7
6729175,U16144,2019-10-10,2019-10 W40,2019 W40,10,10,3,1433,b1411,3,3,1,Incorrect,0.4888833333333333,Class #10
9905628,U422225,2019-01-31,2019-01 W04,2019 W04,1,31,16,1876,b1559,3,2,2,Correct,0.5277833333333334,Class #15
1148997,U1412,2019-03-29,2019-03 W12,2019 W12,3,29,8,9722,b7073,5,2,2,Correct,1.7833333333333334,Class #2
5045450,U9196,2019-08-24,2019-08 W33,2019 W33,8,24,14,5328,b3860,5,1,2,Incorrect,0.7333333333333333,Class #8
3841152,U6681,2019-09-04,2019-09 W35,2019 W35,9,4,7,1741,b1514,3,4,4,Correct,0.35,Class #6
527319,U666,2019-09-05,2019-09 W35,2019 W35,9,5,3,1134,b1134,2,2,2,Correct,0.2166666666666666,Class #1
11236638,U551129,2019-04-09,2019-04 W14,2019 W14,4,9,5,5838,b4370,5,3,2,Incorrect,0.3166666666666666,Class #17
2080423,U2904,2019-08-22,2019-08 W33,2019 W33,8,22,0,1740,b1514,3,1,1,Correct,0.50555,Class #4
459568,U570,2019-08-01,2019-08 W30,2019 W30,8,1,11,2981,b1927,4,2,2,Correct,0.4,Class #1
9884688,U421264,2019-01-18,2019-01 W02,2019 W02,1,18,12,10003,b7354,5,1,1,Correct,0.3333333333333333,Class #15
3374138,U5482,2019-08-27,2019-08 W34,2019 W34,8,27,14,1120,b1120,2,2,3,Incorrect,0.3,Class #5
834776,U1097,2019-07-18,2019-07 W28,2019 W28,7,18,5,1608,b1470,3,2,1,Incorrect,0.3777833333333333,Class #2
4505382,U7729,2019-09-11,2019-09 W36,2019 W36,9,11,20,7189,b5283,7,1,1,Correct,0.79,Class #7
9449512,U392622,2019-01-18,2019-01 W02,2019 W02,1,18,20,2856,b1886,4,1,1,Correct,0.5,Class #14
5661337,U10963,2019-08-28,2019-08 W34,2019 W34,8,28,12,6891,b5199,6,4,4,Correct,0.5291666666666667,Class #9
6155465,U12700,2019-11-05,2019-11 W44,2019 W44,11,5,22,3838,b2370,5,1,3,Incorrect,0.1166666666666666,Class #9
5352429,U10076,2019-07-03,2019-07 W26,2019 W26,7,3,6,5296,b3828,5,3,3,Correct,0.5833333333333334,Class #8
9993423,U432163,2019-02-03,2019-02 W04,2019 W04,2,3,10,6568,b5088,6,2,2,Correct,0.45,Class #15
5489877,U10411,2018-10-06,2018-10 W40,2018 W40,10,6,9,684,b684,2,2,2,Correct,0.2833333333333333,Class #8
5819895,U11436,2019-10-07,2019-10 W40,2019 W40,10,7,14,17196,b11433,5,1,1,Correct,0.25,Class #9
12862455,U759798,2019-10-29,2019-10 W43,2019 W43,10,29,14,5478,b4010,5,3,4,Incorrect,0.2666666666666666,Class #19
12775250,U758817,2019-10-20,2019-10 W41,2019 W41,10,20,9,70,b70,1,3,4,Incorrect,0.35,Class #19
8842164,U353049,2018-12-14,2018-12 W50,2018 W50,12,14,5,8924,b6275,5,1,2,Incorrect,0.2,Class #13
11834608,U636242,2019-07-01,2019-07 W26,2019 W26,7,1,0,2465,b1755,3,1,1,Correct,0.4111,Class #18
7272116,U250446,2019-05-17,2019-05 W19,2019 W19,5,17,4,9369,b6720,5,3,3,Correct,0.5166666666666667,Class #11
3544029,U5733,2019-08-26,2019-08 W34,2019 W34,8,26,6,15,b15,1,4,4,Correct,0.4,Class #6
10592934,U493973,2019-02-18,2019-02 W07,2019 W07,2,18,10,8725,b6076,5,3,2,Incorrect,0.2666666666666666,Class #16
6215847,U13059,2019-10-17,2019-10 W41,2019 W41,10,17,2,753,b753,2,3,1,Incorrect,0.3,Class #10
5156822,U9582,2019-08-28,2019-08 W34,2019 W34,8,28,22,4237,b2769,5,3,3,Correct,0.05,Class #8
8276039,U307330,2019-04-22,2019-04 W16,2019 W16,4,22,9,986,b986,2,1,1,Correct,0.35,Class #13
4104273,U7284,2019-09-06,2019-09 W35,2019 W35,9,6,11,290,b290,2,3,2,Incorrect,0.5166666666666667,Class #7
2428604,U3415,2019-07-26,2019-07 W29,2019 W29,7,26,11,2590,b1797,4,1,2,Incorrect,0.40555,Class #4
861717,U1145,2019-08-13,2019-08 W32,2019 W32,8,13,14,905,b905,2,2,3,Incorrect,0.5166666666666667,Class #2
11100191,U537980,2019-03-18,2019-03 W11,2019 W11,3,18,11,189,b189,1,4,2,Incorrect,0.4,Class #17
11538544,U587010,2019-10-31,2019-10 W43,2019 W43,10,31,10,6843,b5187,6,1,1,Correct,0.5125,Class #17
3318256,U5378,2019-08-21,2019-08 W33,2019 W33,8,21,8,7221,b5290,7,3,2,Incorrect,0.7875,Class #5
10553364,U491883,2019-02-18,2019-02 W07,2019 W07,2,18,8,10151,b7502,5,2,2,Correct,0.2166666666666666,Class #16
7975527,U282743,2018-11-21,2018-11 W47,2018 W47,11,21,17,9468,b6819,5,2,3,Incorrect,0.4833333333333333,Class #12
11190710,U545955,2019-04-10,2019-04 W14,2019 W14,4,10,9,6862,b5192,6,1,1,Correct,0.2708333333333333,Class #17
6792643,U16667,2019-10-27,2019-10 W42,2019 W42,10,27,14,17120,b11357,5,2,4,Incorrect,0.2166666666666666,Class #10
12196693,U683859,2019-10-29,2019-10 W43,2019 W43,10,29,19,6929,b5209,6,3,3,Correct,0.75,Class #18
8123499,U292831,2018-12-02,2018-12 W48,2018 W48,12,2,12,6465,b4997,5,1,2,Incorrect,0.5,Class #12
941038,U1231,2019-07-12,2019-07 W27,2019 W27,7,12,9,1794,b1532,3,2,2,Correct,0.45555,Class #2
10211840,U458328,2019-03-18,2019-03 W11,2019 W11,3,18,12,8499,b5850,5,2,2,Correct,0.6333333333333333,Class #15
1024110,U1299,2019-07-27,2019-07 W29,2019 W29,7,27,17,17618,b11745,3,2,2,Correct,0.39445,Class #2
5473475,U10342,2019-07-31,2019-07 W30,2019 W30,7,31,13,1759,b1520,3,3,1,Incorrect,0.6444333333333333,Class #8
11441662,U573466,2019-06-29,2019-06 W25,2019 W25,6,29,3,8358,b5712,7,3,4,Incorrect,1.1733333333333331,Class #17
5065141,U9267,2019-09-10,2019-09 W36,2019 W36,9,10,16,461,b461,2,2,2,Correct,0.3,Class #8
2761448,U4036,2019-07-21,2019-07 W28,2019 W28,7,21,11,2269,b1690,3,3,4,Incorrect,0.4888833333333333,Class #5
9746939,U411384,2019-05-28,2019-05 W21,2019 W21,5,28,11,7391,b5335,7,1,2,Incorrect,1.1,Class #15
7269690,U250194,2018-11-14,2018-11 W46,2018 W46,11,14,0,5902,b4434,5,1,1,Correct,0.4333333333333333,Class #11
197910,U298,2019-04-22,2019-04 W16,2019 W16,4,22,20,2601,b1801,4,3,3,Correct,0.5333333333333333,Class #1
4823226,U8596,2019-08-17,2019-08 W32,2019 W32,8,17,18,4528,b3060,5,3,3,Correct,0.7166666666666667,Class #8
10755144,U508142,2019-10-16,2019-10 W41,2019 W41,10,16,14,11880,b8553,6,1,1,Correct,0.4833333333333333,Class #16
9041555,U368680,2019-01-20,2019-01 W02,2019 W02,1,20,16,5238,b3770,5,4,2,Incorrect,0.6833333333333333,Class #14
5921157,U11796,2019-10-26,2019-10 W42,2019 W42,10,26,10,1364,b1364,2,2,1,Incorrect,0.2666666666666666,Class #9
9394891,U389542,2019-03-10,2019-03 W09,2019 W09,3,10,14,3129,b1977,4,1,1,Correct,0.6444333333333333,Class #14
3148015,U4951,2019-10-10,2019-10 W40,2019 W40,10,10,19,3222,b2008,4,1,1,Correct,0.4277833333333333,Class #5
11202262,U546818,2019-11-18,2019-11 W46,2019 W46,11,18,3,1104,b1104,2,2,1,Incorrect,0.2666666666666666,Class #17
7506449,U259723,2019-04-26,2019-04 W16,2019 W16,4,26,5,1292,b1292,2,2,3,Incorrect,0.2833333333333333,Class #11
4325887,U7520,2019-07-20,2019-07 W28,2019 W28,7,20,15,6842,b5187,6,3,4,Incorrect,1.3541666666666667,Class #7
5434368,U10302,2019-09-02,2019-09 W35,2019 W35,9,2,8,6665,b5113,6,3,3,Correct,0.3083333333333333,Class #8
11778158,U626506,2019-07-13,2019-07 W27,2019 W27,7,13,7,17517,b11682,7,2,2,Correct,0.775,Class #18
2391541,U3361,2019-09-30,2019-09 W39,2019 W39,9,30,16,2742,b1848,4,3,3,Correct,0.40555,Class #4
3991460,U6956,2019-10-21,2019-10 W42,2019 W42,10,21,11,663,b663,2,1,2,Incorrect,0.5,Class #6
2599427,U3783,2019-11-23,2019-11 W46,2019 W46,11,23,1,10686,b7934,4,1,1,Correct,0.4333333333333333,Class #4
1877563,U2468,2019-08-19,2019-08 W33,2019 W33,8,19,14,9152,b6503,5,2,2,Correct,0.5,Class #3
8126588,U293070,2018-12-14,2018-12 W50,2018 W50,12,14,3,8924,b6275,5,2,2,Correct,0.2666666666666666,Class #12
6662940,U15783,2019-08-13,2019-08 W32,2019 W32,8,13,7,7310,b5316,7,1,1,Correct,0.2,Class #10
1669284,U2133,2019-08-12,2019-08 W32,2019 W32,8,12,16,4566,b3098,5,2,2,Correct,0.9166666666666666,Class #3
409187,U493,2019-09-17,2019-09 W37,2019 W37,9,17,4,2932,b1911,4,4,1,Incorrect,0.4277833333333333,Class #1
13038167,U766359,2019-11-18,2019-11 W46,2019 W46,11,18,17,3047,b1949,4,3,4,Incorrect,0.60555,Class #20
10591048,U493964,2019-03-07,2019-03 W09,2019 W09,3,7,14,6649,b5109,6,4,4,Correct,0.3708333333333333,Class #16
13204394,U794603,2019-11-05,2019-11 W44,2019 W44,11,5,17,17563,b11707,7,2,2,Correct,1.7733333333333334,Class #20
4400127,U7561,2019-07-24,2019-07 W29,2019 W29,7,24,7,6948,b5213,6,2,2,Correct,0.4541666666666666,Class #7
9186881,U378881,2019-01-25,2019-01 W03,2019 W03,1,25,6,2743,b1848,4,4,4,Correct,0.4111,Class #14
2681016,U3903,2019-09-03,2019-09 W35,2019 W35,9,3,8,1507,b1436,3,4,3,Incorrect,0.1444333333333333,Class #4
10107986,U445441,2019-03-15,2019-03 W10,2019 W10,3,15,15,2381,b1727,3,3,3,Correct,0.3444333333333333,Class #15
499114,U622,2019-03-14,2019-03 W10,2019 W10,3,14,2,4554,b3086,5,3,3,Correct,0.2166666666666666,Class #1
11265248,U557128,2019-06-21,2019-06 W24,2019 W24,6,21,14,801,b801,2,1,1,Correct,0.25,Class #17
9172772,U377101,2018-12-25,2018-12 W52,2018 W52,12,25,7,11040,b8093,1,4,3,Incorrect,0.3333333333333333,Class #14
6405950,U14027,2019-08-01,2019-08 W30,2019 W30,8,1,17,5397,b3929,5,4,4,Correct,2.033333333333333,Class #10
5153162,U9574,2019-03-17,2019-03 W10,2019 W10,3,17,16,6963,b5217,6,3,1,Incorrect,0.4291666666666665,Class #8
6590764,U15303,2019-09-26,2019-09 W38,2019 W38,9,26,13,11691,b8506,6,3,3,Correct,0.4625,Class #10
11532258,U584403,2019-05-19,2019-05 W19,2019 W19,5,19,12,4025,b2557,5,1,4,Incorrect,3.0,Class #17
9460328,U392938,2019-03-23,2019-03 W11,2019 W11,3,23,10,4036,b2568,5,1,4,Incorrect,0.6666666666666666,Class #14
9232885,U379477,2019-01-25,2019-01 W03,2019 W03,1,25,5,7475,b5360,7,2,2,Correct,0.81,Class #14
8094104,U290765,2019-05-06,2019-05 W18,2019 W18,5,6,1,19,b19,1,1,1,Correct,0.55,Class #12
1684997,U2194,2019-11-22,2019-11 W46,2019 W46,11,22,2,6052,b4584,5,2,2,Correct,0.6,Class #3
11606270,U597041,2019-05-24,2019-05 W20,2019 W20,5,24,9,6837,b5186,6,1,1,Correct,0.4875,Class #17
2364602,U3308,2019-07-25,2019-07 W29,2019 W29,7,25,13,8489,b5840,5,1,1,Correct,0.1666666666666666,Class #4
11286278,U561975,2019-05-14,2019-05 W19,2019 W19,5,14,15,7056,b5240,7,3,3,Correct,0.49,Class #17
13145292,U791615,2019-10-31,2019-10 W43,2019 W43,10,31,10,4199,b2731,5,4,2,Incorrect,0.1166666666666666,Class #20
8047706,U287241,2019-01-31,2019-01 W04,2019 W04,1,31,14,4401,b2933,5,2,4,Incorrect,0.5166666666666667,Class #12
289667,U361,2019-06-05,2019-06 W22,2019 W22,6,5,4,2374,b1725,3,1,1,Correct,0.0888833333333333,Class #1
2502930,U3558,2019-07-21,2019-07 W28,2019 W28,7,21,11,1724,b1508,3,3,3,Correct,0.2777833333333333,Class #4
11475398,U576809,2019-06-13,2019-06 W23,2019 W23,6,13,11,7963,b5498,7,3,3,Correct,0.95,Class #17
13218715,U795405,2019-10-29,2019-10 W43,2019 W43,10,29,17,5373,b3905,5,2,1,Incorrect,0.3,Class #20
11861263,U640533,2019-07-31,2019-07 W30,2019 W30,7,31,6,6796,b5175,6,1,3,Incorrect,0.875,Class #18
6642950,U15549,2019-09-09,2019-09 W36,2019 W36,9,9,0,9087,b6438,5,3,3,Correct,0.5833333333333334,Class #10
918813,U1219,2019-07-29,2019-07 W30,2019 W30,7,29,7,17654,b11771,2,2,2,Correct,0.3166666666666666,Class #2
2786556,U4056,2019-08-14,2019-08 W32,2019 W32,8,14,1,6943,b5212,6,3,1,Incorrect,0.3375,Class #5
9530699,U395360,2019-06-12,2019-06 W23,2019 W23,6,12,11,10650,b7924,6,3,3,Correct,0.4416666666666666,Class #14
2562703,U3717,2019-08-07,2019-08 W31,2019 W31,8,7,4,6525,b5057,5,2,3,Incorrect,0.35,Class #4
9061962,U369748,2019-04-08,2019-04 W14,2019 W14,4,8,3,6330,b4862,5,2,2,Correct,0.6,Class #14
12611354,U757815,2019-10-03,2019-10 W39,2019 W39,10,3,12,8833,b6184,5,4,4,Correct,0.6333333333333333,Class #19
529249,U666,2019-05-20,2019-05 W20,2019 W20,5,20,4,1815,b1539,3,2,2,Correct,0.7777833333333334,Class #1
10335078,U469888,2019-04-08,2019-04 W14,2019 W14,4,8,21,321,b321,2,2,2,Correct,0.3,Class #15
223130,U311,2019-04-12,2019-04 W14,2019 W14,4,12,4,2201,b1667,3,2,1,Incorrect,0.4111,Class #1
9643169,U404477,2019-01-11,2019-01 W01,2019 W01,1,11,8,1385,b1385,2,1,3,Incorrect,0.3833333333333333,Class #14
5994676,U12094,2019-11-21,2019-11 W46,2019 W46,11,21,16,18117,b12180,2,1,2,Incorrect,0.25,Class #9
2201799,U3123,2019-03-19,2019-03 W11,2019 W11,3,19,13,11910,b8560,6,3,1,Incorrect,2.254166666666667,Class #4
7476022,U258167,2018-12-13,2018-12 W50,2018 W50,12,13,2,6403,b4935,5,3,2,Incorrect,0.3,Class #11
5758779,U11279,2019-01-05,2019-01 W00,2019 W00,1,5,16,1366,b1366,2,3,3,Correct,0.35,Class #9
2550789,U3679,2019-07-30,2019-07 W30,2019 W30,7,30,17,2320,b1707,3,4,4,Correct,0.4111166666666667,Class #4
2522824,U3615,2019-07-29,2019-07 W30,2019 W30,7,29,10,422,b422,2,2,2,Correct,0.2833333333333333,Class #4
1083773,U1358,2019-07-12,2019-07 W27,2019 W27,7,12,23,2089,b1630,3,2,2,Correct,0.8222166666666667,Class #2
4620166,U7940,2019-11-23,2019-11 W46,2019 W46,11,23,15,17787,b11850,2,3,3,Correct,0.3666666666666665,Class #7
11509855,U581040,2019-10-18,2019-10 W41,2019 W41,10,18,15,10613,b7914,6,1,2,Incorrect,0.4666666666666667,Class #17
11485853,U576980,2019-05-01,2019-05 W17,2019 W17,5,1,13,6831,b5184,6,2,2,Correct,0.5583333333333333,Class #17
13307085,U803094,2019-11-18,2019-11 W46,2019 W46,11,18,4,17577,b11720,5,4,4,Correct,0.6333333333333333,Class #20
11992727,U675481,2019-09-18,2019-09 W37,2019 W37,9,18,12,4490,b3022,5,2,2,Correct,1.5,Class #18
7613716,U263303,2018-10-25,2018-10 W43,2018 W43,10,25,8,6373,b4905,5,1,1,Correct,0.7333333333333333,Class #12
7579541,U262004,2018-10-29,2018-10 W44,2018 W44,10,29,11,6800,b5176,6,1,1,Correct,0.8041666666666667,Class #12
8840590,U353049,2018-12-08,2018-12 W49,2018 W49,12,8,6,11001,b8054,1,3,3,Correct,0.3333333333333333,Class #13
6951586,U18138,2019-02-25,2019-02 W08,2019 W08,2,25,10,6849,b5189,6,2,2,Correct,0.3041666666666666,Class #11
11556389,U590790,2019-11-11,2019-11 W45,2019 W45,11,11,6,10767,b7955,6,2,2,Correct,0.4333333333333333,Class #17
4040966,U7088,2019-09-06,2019-09 W35,2019 W35,9,6,13,9907,b7258,5,2,4,Incorrect,0.9,Class #7
5229960,U9755,2019-09-05,2019-09 W35,2019 W35,9,5,18,9786,b7137,5,1,1,Correct,0.1,Class #8
9951147,U426209,2019-04-30,2019-04 W17,2019 W17,4,30,16,11052,b8105,1,4,4,Correct,0.4,Class #15
2400773,U3372,2019-07-27,2019-07 W29,2019 W29,7,27,11,6856,b5190,6,2,2,Correct,0.3666666666666665,Class #4
5488354,U10411,2018-11-28,2018-11 W48,2018 W48,11,28,12,2268,b1690,3,1,1,Correct,0.3666666666666665,Class #8
1689476,U2194,2019-10-13,2019-10 W40,2019 W40,10,13,14,11271,b8321,4,2,2,Correct,0.0833333333333333,Class #3
3832380,U6665,2019-09-21,2019-09 W37,2019 W37,9,21,21,11715,b8512,6,2,2,Correct,0.475,Class #6
12252593,U689166,2019-09-21,2019-09 W37,2019 W37,9,21,8,6703,b5122,6,2,2,Correct,0.6166666666666667,Class #18
7616430,U263330,2018-12-06,2018-12 W49,2018 W49,12,6,6,10963,b8016,1,1,1,Correct,0.4,Class #12
5568027,U10653,2019-07-21,2019-07 W28,2019 W28,7,21,15,8865,b6216,5,2,1,Incorrect,0.5,Class #9
8486017,U326727,2018-11-19,2018-11 W47,2018 W47,11,19,11,3528,b2110,4,2,3,Incorrect,0.3722166666666665,Class #13
5256912,U9854,2019-09-05,2019-09 W35,2019 W35,9,5,14,3549,b2117,4,3,3,Correct,0.3222166666666666,Class #8
11275392,U558309,2019-10-28,2019-10 W43,2019 W43,10,28,11,6748,b5154,5,3,3,Correct,0.4666666666666667,Class #17
3578368,U5801,2019-08-01,2019-08 W30,2019 W30,8,1,16,3475,b2092,4,4,4,Correct,0.0611,Class #6
854413,U1142,2019-07-27,2019-07 W29,2019 W29,7,27,17,6451,b4983,5,3,3,Correct,0.4,Class #2
1596669,U2000,2019-11-04,2019-11 W44,2019 W44,11,4,20,18093,b12156,2,2,2,Correct,0.3666666666666665,Class #3
7997254,U283325,2019-09-17,2019-09 W37,2019 W37,9,17,13,87,b87,1,2,2,Correct,0.4,Class #12
1038513,U1311,2019-09-13,2019-09 W36,2019 W36,9,13,1,11308,b8334,4,3,3,Correct,0.5722166666666667,Class #2
8456329,U324067,2018-12-28,2018-12 W52,2018 W52,12,28,13,4038,b2570,5,2,4,Incorrect,2.1166666666666667,Class #13
2330025,U3246,2019-08-01,2019-08 W30,2019 W30,8,1,2,2172,b1658,3,2,2,Correct,0.0388833333333333,Class #4
11907351,U654955,2019-11-07,2019-11 W44,2019 W44,11,7,3,1114,b1114,2,3,3,Correct,0.3,Class #18
129095,U232,2019-06-25,2019-06 W25,2019 W25,6,25,10,516,b516,2,1,1,Correct,0.2666666666666666,Class #1
4287168,U7483,2019-08-15,2019-08 W32,2019 W32,8,15,3,8134,b5605,1,3,3,Correct,0.45,Class #7
6987393,U18437,2019-09-20,2019-09 W37,2019 W37,9,20,12,1368,b1368,2,3,2,Incorrect,0.3,Class #11
1386853,U1640,2019-07-18,2019-07 W28,2019 W28,7,18,13,3081,b1961,4,1,1,Correct,0.5222166666666667,Class #3
2398261,U3372,2019-08-27,2019-08 W34,2019 W34,8,27,11,11726,b8514,6,2,2,Correct,0.4208333333333333,Class #4
10527171,U490426,2019-03-29,2019-03 W12,2019 W12,3,29,9,11192,b8245,1,3,4,Incorrect,0.3833333333333333,Class #16
967083,U1265,2019-06-18,2019-06 W24,2019 W24,6,18,7,5248,b3780,5,2,1,Incorrect,0.4166666666666667,Class #2
5014330,U9084,2019-05-26,2019-05 W20,2019 W20,5,26,15,1228,b1228,2,1,1,Correct,0.3166666666666666,Class #8
3864695,U6712,2019-11-06,2019-11 W44,2019 W44,11,6,21,722,b722,2,3,1,Incorrect,0.2666666666666666,Class #6
119273,U228,2019-02-03,2019-02 W04,2019 W04,2,3,0,5625,b4157,5,1,1,Correct,0.3333333333333333,Class #1
1952124,U2688,2019-07-27,2019-07 W29,2019 W29,7,27,17,6543,b5075,5,4,4,Correct,0.25,Class #3
10993552,U527222,2019-04-12,2019-04 W14,2019 W14,4,12,8,8413,b5764,5,2,2,Correct,0.4333333333333333,Class #16
1332151,U1586,2019-05-06,2019-05 W18,2019 W18,5,6,11,8180,b5651,1,4,4,Correct,0.3333333333333333,Class #2
4582370,U7892,2019-02-13,2019-02 W06,2019 W06,2,13,13,5195,b3727,5,3,2,Incorrect,0.3166666666666666,Class #7
2631050,U3816,2019-09-17,2019-09 W37,2019 W37,9,17,4,1860,b1554,3,2,1,Incorrect,0.0222166666666666,Class #4
10520313,U489659,2019-03-08,2019-03 W09,2019 W09,3,8,20,6958,b5216,6,2,2,Correct,0.525,Class #16
1253091,U1501,2019-08-21,2019-08 W33,2019 W33,8,21,13,1651,b1484,3,2,2,Correct,0.4722166666666667,Class #2
2726345,U3989,2019-11-03,2019-11 W43,2019 W43,11,3,19,10974,b8027,1,2,3,Incorrect,0.3666666666666665,Class #4
978633,U1272,2019-03-29,2019-03 W12,2019 W12,3,29,11,4334,b2866,5,1,1,Correct,0.3166666666666666,Class #2
2306925,U3237,2019-11-10,2019-11 W44,2019 W44,11,10,22,9516,b6867,5,2,1,Incorrect,0.3666666666666665,Class #4
8124464,U292835,2019-01-15,2019-01 W02,2019 W02,1,15,12,1213,b1213,2,3,2,Incorrect,0.3,Class #12
10970011,U525918,2019-04-16,2019-04 W15,2019 W15,4,16,12,5078,b3610,5,2,2,Correct,0.0833333333333333,Class #16
3817466,U6638,2019-11-04,2019-11 W44,2019 W44,11,4,3,17886,b11949,2,2,2,Correct,0.2666666666666666,Class #6
42689,U98,2019-08-19,2019-08 W33,2019 W33,8,19,14,4447,b2979,5,3,3,Correct,0.1833333333333332,Class #1
6546476,U15166,2019-11-07,2019-11 W44,2019 W44,11,7,0,2195,b1665,3,3,3,Correct,0.4833333333333333,Class #10
13047616,U766494,2019-10-22,2019-10 W42,2019 W42,10,22,14,9400,b6751,5,4,4,Correct,0.05,Class #20
3268803,U5242,2019-08-11,2019-08 W31,2019 W31,8,11,9,6779,b5171,6,4,1,Incorrect,0.4458333333333333,Class #5
1507945,U1802,2019-11-18,2019-11 W46,2019 W46,11,18,14,11575,b8477,6,3,3,Correct,0.675,Class #3
5514514,U10483,2019-11-07,2019-11 W44,2019 W44,11,7,1,17819,b11882,2,3,1,Incorrect,0.4333333333333333,Class #8
12418384,U746794,2019-10-10,2019-10 W40,2019 W40,10,10,1,2903,b1901,4,2,2,Correct,0.4277833333333333,Class #19
8386229,U318124,2019-02-17,2019-02 W06,2019 W06,2,17,17,5746,b4278,5,4,4,Correct,0.0833333333333333,Class #13
9965643,U427858,2019-01-23,2019-01 W03,2019 W03,1,23,10,2685,b1829,4,2,4,Incorrect,0.4111166666666667,Class #15
1252986,U1501,2019-08-20,2019-08 W33,2019 W33,8,20,11,2522,b1774,3,3,4,Incorrect,0.5111,Class #2
9840853,U419111,2019-02-01,2019-02 W04,2019 W04,2,1,11,5161,b3693,5,1,1,Correct,0.3,Class #15
9327359,U386799,2019-03-12,2019-03 W10,2019 W10,3,12,23,2943,b1915,4,1,4,Incorrect,0.4222166666666667,Class #14
3081458,U4716,2019-07-25,2019-07 W29,2019 W29,7,25,15,254,b254,2,1,1,Correct,0.4,Class #5
5893573,U11750,2019-07-30,2019-07 W30,2019 W30,7,30,13,7019,b5232,7,1,1,Correct,1.5666666666666669,Class #9
5460212,U10342,2019-10-11,2019-10 W40,2019 W40,10,11,10,3143,b1981,4,4,4,Correct,0.4777666666666667,Class #8
2055916,U2877,2019-07-16,2019-07 W28,2019 W28,7,16,0,1322,b1322,2,3,3,Correct,0.3166666666666666,Class #4
11361015,U566339,2019-05-08,2019-05 W18,2019 W18,5,8,7,17240,b11477,5,4,1,Incorrect,0.3,Class #17
8832490,U352169,2019-01-24,2019-01 W03,2019 W03,1,24,7,6366,b4898,5,4,4,Correct,0.2333333333333333,Class #13
7669895,U266384,2019-02-07,2019-02 W05,2019 W05,2,7,7,8072,b5543,1,1,1,Correct,0.4333333333333333,Class #12
147027,U242,2019-07-16,2019-07 W28,2019 W28,7,16,5,1054,b1054,2,1,1,Correct,0.2166666666666666,Class #1
13169333,U792597,2019-10-30,2019-10 W43,2019 W43,10,30,0,2226,b1676,3,2,4,Incorrect,0.4166666666666667,Class #20
2624246,U3816,2019-07-31,2019-07 W30,2019 W30,7,31,7,4429,b2961,5,2,2,Correct,0.3,Class #4
13229477,U796099,2019-11-11,2019-11 W45,2019 W45,11,11,7,6938,b5211,6,1,3,Incorrect,0.5833333333333334,Class #20
5408042,U10245,2019-11-05,2019-11 W44,2019 W44,11,5,14,9409,b6760,5,4,4,Correct,0.1,Class #8
3024327,U4611,2019-08-03,2019-08 W30,2019 W30,8,3,15,8267,b5694,7,3,3,Correct,1.2766666666666666,Class #5
